Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
0	-1024.429	-1234.357	209.928	1.622479	0.6749536	0.438357	0.561643	2.758779
6	-1021.646	-1232.299	210.6538	1.639365	0.5177806	0.523387	0.476613	2.441446
12	-1033.341	-1243.678	210.337	1.557679	0.8096557	0.318076	0.681924	2.441446
18	-1025.437	-1235.592	210.1556	1.808923	0.6370123	0.409726	0.590274	2.535386
24	-1017.83	-1227.971	210.1408	1.582948	0.5307467	0.376302	0.623698	2.780872
30	-1010.398	-1220.37	209.9724	1.35457	0.5023593	0.416663	0.583337	3.048113
36	-1021.713	-1232.733	211.0201	1.61569	0.3419764	0.55718	0.44282	2.430378
42	-1003.777	-1214.68	210.9032	1.635049	0.3878632	0.398451	0.601549	2.432538
48	-1004.408	-1215.419	211.0114	1.756211	0.2957087	0.525152	0.474848	2.412725
54	-1015.707	-1226.578	210.8711	1.810822	0.3335857	0.392314	0.607686	2.412725
60	-1015.493	-1226.081	210.5883	1.810908	0.5444206	0.392314	0.607686	2.347761
66	-1012.333	-1223.387	211.0539	1.859431	0.3210942	0.587303	0.412697	2.283198
72	-1015.962	-1227.102	211.1401	1.8872	0.4367909	0.575366	0.424634	2.058306
78	-1018.351	-1229.804	211.4523	1.844605	0.2905903	0.56232	0.43768	2.079899
84	-1023.38	-1234.603	211.2229	1.636481	0.2911197	0.474933	0.525067	2.361551
90	-1022.364	-1232.665	210.3016	1.633847	0.3823255	0.474933	0.525067	2.811911
96	-1020.022	-1230.084	210.0616	1.518195	0.5161578	0.485686	0.514314	2.882478
102	-1006.338	-1216.822	210.4845	1.644921	0.3604311	0.465565	0.534435	2.720578
108	-1017.073	-1226.988	209.9157	1.711866	0.5390622	0.496312	0.503688	2.831422
114	-1026.124	-1237.028	210.9044	1.825813	0.4507137	0.427065	0.572935	2.235655
120	-1015.092	-1226.409	211.3162	1.792097	0.3964502	0.46548	0.53452	2.054781
126	-1031.568	-1242.41	210.8412	1.792097	0.5511178	0.503701	0.496299	2.190974
132	-1020.687	-1231.532	210.8446	1.679897	0.6400396	0.381954	0.618046	2.17712
138	-1024.478	-1234.009	209.5304	1.464861	0.5567642	0.576809	0.423191	3.194098
