Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
0	-1005.894	-1216.845	210.9512	1.741366	0.3043246	0.426839	0.573161	2.447336
6	-1016.558	-1227.133	210.5748	1.678465	0.4440822	0.489042	0.510958	2.544798
12	-1019.484	-1230.025	210.5415	1.616358	0.6171179	0.543929	0.456071	2.431945
18	-1012.205	-1222.202	209.9977	1.469998	0.5476929	0.543929	0.456071	2.920018
24	-1005.572	-1216.97	211.3982	2.011354	0.9379689	0.433305	0.566695	1.296556
30	-1022.48	-1234.204	211.7238	2.182886	0.6874926	0.534341	0.465659	1.122901
36	-1031.54	-1243.33	211.7907	2.160527	0.6874926	0.5866	0.4134	1.082204
42	-1017.154	-1229.011	211.8568	2.082368	0.6966772	0.5582	0.4418	1.082204
48	-1020.565	-1232.825	212.2595	2.193508	0.3685909	0.463968	0.536032	1.095667
54	-1016.733	-1228.941	212.208	2.023238	0.4641592	0.554639	0.445361	1.133883
60	-1030.181	-1242.287	212.1052	1.83223	0.4429037	0.559224	0.440776	1.407782
66	-1023.932	-1235.403	211.4711	2.142326	0.9063262	0.544086	0.455914	1.152626
72	-1009.34	-1220.749	211.4089	2.396708	0.94857	0.465042	0.534958	0.9231302
78	-1019.972	-1231.371	211.3985	2.396708	1.066261	0.39593	0.60407	0.795156
84	-1025.609	-1237.337	211.7279	2.189825	0.9743136	0.502886	0.497114	0.7499257
90	-1027.751	-1238.95	211.1993	2.228419	1.188226	0.464379	0.535621	1.073001
96	-1015.888	-1226.937	211.0491	2.026818	0.9597839	0.483401	0.516599	1.537178
102	-1022.21	-1233.26	211.0495	1.89334	0.9797982	0.561256	0.438744	1.619574
108	-1033.174	-1244.538	211.3642	1.901726	0.4507226	0.5493	0.4507	1.88157
114	-1027.807	-1239.336	211.5286	1.897283	0.5179493	0.535221	0.464779	1.69144
120	-1021.633	-1233.325	211.6925	1.897283	0.5522222	0.434981	0.565019	1.533451
126	-1028.165	-1238.81	210.6453	1.688427	0.6228657	0.417252	0.582748	2.315328
132	-1026.642	-1235.875	209.2334	1.563407	0.6678916	0.472558	0.527442	3.217233
138	-1022.461	-1232.956	210.4952	1.743096	1.027787	0.611521	0.388479	2.070769
144	-1015.147	-1226.744	211.5978	1.867453	0.39929	0.337873	0.662127	1.810168
150	-1024.028	-1235.296	211.268	1.888595	0.3699447	0.360025	0.639975	2.057599
156	-1010.169	-1221.719	211.5496	1.892718	0.4533468	0.350837	0.649163	1.756689
162	-1017.187	-1229.093	211.9054	1.989982	0.3336021	0.545132	0.454868	1.600924
168	-1018.06	-1227.442	209.3815	1.566289	0.3609195	0.658028	0.341972	3.426179
174	-1007.682	-1218.585	210.9033	1.6607	0.5193067	0.47916	0.52084	2.267974
180	-1015.476	-1227.092	211.616	1.693848	0.2593275	0.530707	0.469293	2.121955
186	-1010.26	-1220.725	210.4653	1.640089	0.4549374	0.501043	0.498957	2.624517
192	-1006.496	-1217.815	211.3195	1.846868	0.4549374	0.41615	0.58385	1.943942
198	-1016.2	-1227.3	211.1001	1.801009	0.4714804	0.519529	0.480471	2.10095
204	-1021.591	-1233.06	211.4693	1.918628	0.6674164	0.391403	0.608597	1.560057
210	-1029.735	-1241.325	211.5905	1.698203	0.3237306	0.66089	0.33911	2.035067
216	-1038.743	-1250.141	211.3976	1.760906	0.2987043	0.33845	0.66155	2.157957
222	-1018.321	-1229.096	210.7748	1.688543	0.404979	0.508057	0.491943	2.458798
228	-1026.658	-1238.466	211.8077	1.879231	0.4864435	0.438278	0.561722	1.540032
234	-1035.428	-1247.287	211.8589	1.905536	0.304574	0.54305	0.45695	1.740767
240	-1028.14	-1239.617	211.4762	1.966338	0.4547968	0.431492	0.568508	1.754791
246	-1016.55	-1228.012	211.4624	1.983698	0.5370736	0.529294	0.470706	1.655307
252	-1010.367	-1221.29	210.9224	1.781799	0.8358596	0.682606	0.317394	1.894794
258	-1026.081	-1236.448	210.3675	1.772756	0.4810282	0.559293	0.440707	2.574953
264	-1018.339	-1229.384	211.0454	1.772756	0.5511189	0.511542	0.488458	2.070207
270	-1025.72	-1237.002	211.2823	1.824632	0.5800962	0.518392	0.481608	1.84671
276	-991.7793	-1203.577	211.7981	1.907674	0.5333362	0.588513	0.411487	1.468566
282	-999.6111	-1211.581	211.97	1.863872	0.4604463	0.525601	0.474399	1.463295
288	-1010.4	-1221.798	211.3977	1.863872	0.4318293	0.531192	0.468808	1.907682
294	-1015.441	-1226.092	210.6507	1.756847	0.6116504	0.542932	0.457068	2.278401
300	-1012.177	-1222.281	210.1037	1.756847	0.6999198	0.428651	0.571349	2.547412
306	-1023.701	-1233.98	210.2793	1.756847	0.5470787	0.428651	0.571349	2.573009
312	-1021.788	-1233.165	211.3771	1.773777	0.6520835	0.428651	0.571349	1.745014
318	-1004.31	-1216.093	211.7828	2.198306	0.6520835	0.562222	0.437778	1.098493
324	-1008.295	-1219.284	210.9887	2.093498	0.7842111	0.598329	0.401671	1.674137
330	-1000.005	-1211.225	211.2197	1.990598	0.706836	0.373831	0.626169	1.651283
336	-1018.312	-1229.515	211.2026	1.763486	0.6248157	0.333073	0.666927	1.898582
342	-1022.6	-1234.195	211.5955	2.075224	0.6577782	0.454576	0.545424	1.354602
348	-1031.033	-1242.991	211.9575	1.985838	0.4178108	0.429102	0.570898	1.438699
354	-1032.179	-1243.606	211.4269	1.937671	0.5226595	0.639875	0.360125	1.72942
360	-1015.169	-1226.866	211.697	1.87486	0.6354267	0.639875	0.360125	1.455294
366	-1009.774	-1221.394	211.6197	2.232589	0.6138617	0.629522	0.370478	1.257116
372	-1016.232	-1227.325	211.093	2.13591	0.9603477	0.370926	0.629074	1.421155
378	-1011.952	-1222.928	210.9765	2.132411	0.823072	0.458869	0.541131	1.622133
384	-1022.706	-1234.565	211.8587	2.119908	0.4020091	0.347393	0.652607	1.434627
390	-1024.967	-1236.339	211.3719	2.257552	0.6865095	0.267339	0.732661	1.356759
396	-1031.01	-1241.156	210.1461	2.029898	0.8574559	0.553003	0.446997	2.227611
402	-1035.602	-1247.25	211.6475	2.241329	0.6800561	0.639108	0.360892	1.147716
408	-1019.212	-1230.925	211.714	2.160456	0.6029637	0.543026	0.456974	1.251739
414	-1021.005	-1232.555	211.5495	2.026099	0.8289389	0.561977	0.438023	1.258473
420	-1032.943	-1244.336	211.3928	1.882239	0.7324198	0.586476	0.413524	1.580837
426	-1039.87	-1251.072	211.203	1.819868	0.4323405	0.67236	0.32764	2.066576
432	-1018.252	-1229.494	211.2421	1.870456	0.3851105	0.381392	0.618608	2.066576
438	-1027.409	-1238.806	211.3964	2.050553	0.3844542	0.343151	0.656849	1.842687
444	-1024.637	-1235.991	211.3543	2.050553	0.6147442	0.414827	0.585173	1.601141
450	-1023.618	-1234.744	211.1261	1.893058	0.4946297	0.374301	0.625699	1.99696
456	-1031.829	-1242.346	210.5176	1.649353	0.4940667	0.574566	0.425434	2.544727
462	-1026.396	-1237.217	210.8213	1.833611	0.5352727	0.694061	0.305939	2.192976
468	-1021.416	-1232.144	210.7281	1.76105	1.090603	0.382689	0.617311	1.862208
474	-1033.561	-1244.224	210.6629	1.621183	0.5260468	0.572139	0.427861	2.438842
480	-1031.252	-1241.616	210.3642	1.93445	0.2076685	0.436537	0.563463	2.844597
486	-1013.199	-1223.551	210.3517	1.946984	0.2076685	0.494807	0.505193	2.844597
492	-1000.985	-1212.331	211.345	1.74275	0.5746436	0.428123	0.571877	1.865389
498	-1013.194	-1224.535	211.3414	1.703621	0.833981	0.480734	0.519266	1.659047
504	-1012.413	-1223.776	211.3631	1.681955	0.5475412	0.595582	0.404418	1.922507
510	-1021.387	-1232.935	211.5483	1.882348	0.3357051	0.643073	0.356927	1.922507
516	-1017.491	-1227.965	210.4734	1.881057	0.9391626	0.58209	0.41791	2.053389
522	-1025.622	-1235.158	209.5352	1.585897	0.6780861	0.594428	0.405572	3.015966
528	-1032.725	-1243.348	210.6234	1.459575	0.6484892	0.555244	0.444756	2.451423
534	-1019.091	-1229.032	209.9408	1.637341	0.6070638	0.353975	0.646025	2.799319
540	-1036.49	-1247.1	210.6095	1.718399	0.3731085	0.365303	0.634697	2.582338
546	-1030.282	-1241.318	211.0354	1.854016	0.5700247	0.58561	0.41439	2.003849
552	-1023.04	-1234.23	211.1894	1.842012	0.5892935	0.617071	0.382929	1.88894
558	-1027.618	-1239.385	211.7665	1.842012	0.388236	0.636533	0.363467	1.725311
564	-1000.976	-1212.426	211.4501	2.06696	0.711878	0.43014	0.56986	1.418825
570	-999.2419	-1211.084	211.8424	2.07278	0.4038274	0.38454	0.61546	1.48019
576	-1005.429	-1216.797	211.3684	1.943027	0.8407682	0.585752	0.414248	1.457087
582	-1004.098	-1215.291	211.1932	1.852407	0.8942575	0.49882	0.50118	1.61018
588	-1007.795	-1218.85	211.0549	1.879999	0.8911052	0.420824	0.579176	1.692039
594	-1013.543	-1224.11	210.5671	1.83202	0.8316131	0.424325	0.575675	2.101596
600	-1030.221	-1241.482	211.2602	2.025263	0.6530921	0.334495	0.665505	1.648649
606	-1024.225	-1235.532	211.3065	1.917578	0.7738046	0.532619	0.467381	1.580724
612	-1036.691	-1248.082	211.3907	2.172082	0.7465587	0.520085	0.479915	1.348722
618	-1010.121	-1221.274	211.1527	2.172082	0.8629799	0.428407	0.571593	1.427698
624	-1007.607	-1219.237	211.6297	2.223583	0.6260284	0.483661	0.516339	1.241861
630	-1019.794	-1231.249	211.4545	2.039126	0.9211153	0.457902	0.542098	1.241861
636	-1018.514	-1229.925	211.4115	2.021975	0.9559389	0.386813	0.613187	1.261532
642	-1014.853	-1226.19	211.3378	2.050995	1.052657	0.512672	0.487328	1.218205
648	-1029.552	-1241.287	211.7345	2.050995	0.8554042	0.405418	0.594582	1.046097
654	-1023.754	-1235.406	211.6519	2.050995	0.8554042	0.462153	0.537847	1.122723
660	-1026.606	-1237.735	211.1287	2.050995	0.9635933	0.379173	0.620827	1.456285
666	-1031.179	-1242.921	211.7424	2.043076	0.395936	0.544592	0.455408	1.587707
672	-1021.987	-1233.314	211.3278	2.174587	0.8814227	0.486263	0.513737	1.270283
678	-1020.254	-1231.999	211.7459	2.117105	0.6506163	0.534804	0.465196	1.204719
684	-1027.191	-1238.693	211.5016	1.891174	0.7035105	0.544524	0.455476	1.521165
690	-1031.401	-1242.762	211.361	1.964454	0.7344192	0.358006	0.641994	1.541904
696	-1025.527	-1237.136	211.6099	2.025119	0.7344192	0.198394	0.801606	1.302892
702	-1000.874	-1212.757	211.8828	2.138845	0.6535986	0.532606	0.467394	1.058788
708	-1018.578	-1229.654	211.0761	2.301507	1.321939	0.506321	0.493679	1.012922
714	-1018.844	-1230.345	211.5007	2.301267	1.041535	0.504212	0.495788	0.8176174
720	-1017.455	-1229.72	212.2652	1.972064	0.5176724	0.550446	0.449554	1.045435
726	-1020.564	-1231.937	211.373	2.080344	0.681666	0.331876	0.668124	1.497289
732	-1011.246	-1223.219	211.973	2.080344	0.5076169	0.438399	0.561601	1.224657
738	-1024.512	-1235.801	211.2884	2.081245	1.064667	0.49882	0.50118	1.224657
744	-1021.306	-1233.292	211.9855	2.240624	0.4094324	0.476886	0.523114	1.224657
750	-1020.378	-1232.236	211.8583	2.244818	0.7574623	0.325858	0.674142	0.8276164
756	-1019.953	-1231.865	211.9118	2.244818	0.6828827	0.395957	0.604043	0.8779163
762	-1033.573	-1245.186	211.6138	2.164984	0.834604	0.41368	0.58632	1.074679
768	-1041.887	-1253.753	211.8662	2.046819	0.7613585	0.40508	0.59492	1.029322
774	-1022.941	-1234.157	211.2157	1.979268	0.7613585	0.590273	0.409727	1.612921
780	-1031.592	-1243.185	211.5929	1.994839	0.7800152	0.594894	0.405106	1.295802
